sample_id,price
46387,8.5
46398,48.69
46412,3.27
46413,613.58
46415,267.99
46416,98.99
46424,145.99
46429,2.78
46430,7.95
46435,8.49
46439,3.89
46442,18.62
46446,12.99
46447,3.79
46448,8.99
46452,8.99
46456,15.99
46457,14.739999999999998
46460,5.46
46467,28.505000000000003
46471,29.99
46473,45.99
46476,1.675
46479,13.739999999999998
46480,3.29
46483,8.02
46491,21.5
46495,19.69
46496,4.16
46505,2.69
46507,4.98
46514,66.99
46516,43.09
46518,7.79
46519,45.72
46523,9.21
46525,6.69
46527,1.82
46530,3.64
46533,4.71
46535,6.69
46540,9.46
46544,14.2
46551,3.1900000000000004
46564,13.19
46565,13.95
46569,12.49
46572,3.24
46586,14.88
46591,9.68
46593,9.97
46597,22.15
46603,18.99
46610,29.01
46613,42.73
46616,52.1
46618,26.34
46619,37.94
46624,16.34
46626,14.22
46630,2.49
46634,14.5
46643,15.49
46644,10.95
46648,18.95
46649,9.635
46655,25.98
46664,15.99
46668,30.34
46670,12.935
46672,8.49
46677,4.12
46681,55.69
46685,4.65
46691,8.065
46693,21.72
46695,10.0
46697,9.17
46706,10.0
46708,28.85
46709,14.0
46711,4.99
46717,3.87
46719,45.97
46723,21.88
46732,4.98
46736,6.49
46740,18.63
46749,16.94
46755,3.1950000000000003
46757,10.39
46761,12.325
46762,85.61
46763,5.99
46765,4.99
46767,4.59
46768,13.07
46777,2.4850000000000003
46789,10.86
46793,20.380000000000003
46794,4.31
46797,6.79
46800,5.865
46801,8.19
46807,13.49
46812,4.84
46814,71.98
46821,8.49
46823,45.15
46836,28.46
46838,22.95
46839,36.9
46842,6.49
46843,6.09
46846,4.49
46848,60.5
46852,3.69
46855,8.23
46858,9.98
46859,7.99
46860,24.99
46861,14.985
46864,34.11
46865,11.49
46868,6.6850000000000005
46872,4.29
46874,7.49
46878,22.26
46886,10.24
46888,6.86
46889,6.635
46890,29.99
46902,2.99
46910,8.01
46913,4.035
46915,10.99
46916,18.35
46921,15.47
46922,2.98
46923,2.79
46924,29.005
46926,34.15
46930,22.95
46933,30.69
46937,43.81
46938,32.43
46941,0.98
46946,1.015
46948,6.99
46949,9.065
46952,0.97
46953,5.51
46958,14.95
46976,4.99
46984,89.99
46993,29.62
46997,40.99
47006,109.32
47010,60.99
47016,34.99
47019,51.57
47025,95.0
47028,109.96
47032,21.47
47038,54.99
47039,62.65
47040,48.45
47058,3.29
47063,17.89
47064,24.99
47066,14.99
47071,6.255
47072,18.25
47073,13.95
47080,7.345
47082,13.99
47091,26.84
47093,8.99
47096,42.485
47101,82.14
47104,10.485
47108,79.96
47109,41.7
47122,27.235
47123,57.13
47127,9.495
47129,36.895
47134,12.99
47136,5.5
47137,7.69
47143,17.19
47145,21.92
47160,18.75
47163,8.75
47165,10.99
47166,11.49
47167,4.49
47169,9.68
47170,4.99
47177,56.47
47185,16.91
47188,12.99
47190,13.15
47198,12.3
47199,10.485
47200,10.73
47206,31.0
47207,12.614999999999998
47210,4.115
47212,23.0
47215,8.49
47217,29.99
47220,28.17
47224,18.99
47233,6.74
47235,23.59
47240,4.99
47242,13.79
47244,2.17
47250,37.27
47251,38.44
47256,43.52
47273,1.96
47276,9.74
47277,2.48
47283,32.99
47289,7.55
47295,21.89
47299,2.09
47300,10.0
47302,27.99
47305,15.14
47307,5.46
47317,9.99
47321,0.89
47327,1.59
47334,90.49
47335,48.97
47345,13.49
47355,1.48
47357,5.095000000000001
47360,14.99
47368,7.19
47375,25.465
47379,10.49
47389,6.26
47393,9.920000000000002
47398,40.99
47401,52.25
47403,4.98
47412,10.545
47420,2.52
47421,2.285
47424,10.495
47428,38.9
47430,7.48
47432,10.99
47433,4.635
47436,1.26
47439,4.64
47440,7.295
47443,2.14
47444,3.98
47445,2.59
47446,4.18
47450,6.359999999999999
47452,3.68
47453,1.79
47454,2.96
47457,3.98
47458,4.99
47463,24.99
47471,46.235
47473,1.39
47475,26.99
47482,6.245
47483,60.99
47484,16.895
47487,31.52
47490,13.24
47491,38.0
47492,6.59
47496,29.99
47503,3.64
47509,36.62
47516,23.75
47518,9.19
47527,54.97
47536,25.56
47539,5.59
47541,19.99
47543,19.8
47544,3.92
47546,1.99
47550,3.84
47551,3.69
47556,43.99
47559,1.47
47564,16.354999999999997
47569,10.35
47574,24.69
47579,6.69
47580,11.95
47581,11.44
47583,108.95
47584,20.48
47585,13.2
47587,5.95
47592,9.91
47597,2.98
47603,21.92
47618,27.74
47622,13.97
47636,16.15
47637,17.54
47644,3.52
47649,4.19
47654,22.18
47656,22.89
47657,30.15
47659,14.0
47660,9.49
47661,9.99
47663,10.14
47668,29.99
47675,7.14
47679,42.51
47683,14.99
47684,5.305
47686,7.795
47690,8.56
47693,10.99
47695,6.56
47701,15.99
47702,28.49
47707,15.99
47708,6.145
47714,6.49
47724,17.99
47731,14.99
47740,7.99
47744,27.4
47745,3.99
47748,3.24
47751,5.46
47757,11.28
47760,15.39
47763,6.99
47765,11.235
47766,11.76
47768,1.67
47772,7.98
47784,6.1850000000000005
47788,39.95
47789,15.29
47796,6.89
47799,16.345
47808,5.99
47809,18.0
47821,5.49
47824,8.6
47826,25.35
47828,15.28
47831,9.65
47832,9.489999999999998
47833,9.23
47835,2.745
47838,6.99
47840,26.97
47844,18.19
47848,44.61
47849,27.625
47851,7.404999999999999
47858,7.93
47862,9.99
47863,1.57
47868,9.85
47871,10.78
47872,9.49
47875,6.105
47882,49.99
47884,2.44
47887,9.6
47890,10.0
47892,3.14
47904,39.49
47905,20.39
47906,3.54
47914,8.545
47918,6.41
47920,4.49
47921,2.48
47932,7.355
47945,227.18
47950,5.13
47953,5.9
47957,17.23
47959,58.15
47965,3.84
47970,36.805
47974,7.9
47977,10.84
47980,2.79
47982,17.884999999999998
47983,2.79
47984,7.59
47989,5.49
47994,5.390000000000001
47995,11.935
47996,37.49
48000,8.18
48001,10.42
48003,31.96
48005,7.685
48007,4.79
48008,8.49
48012,5.29
48018,2.69
48023,33.14
48025,17.09
48027,9.49
48034,6.195
48039,8.0
48044,28.49
48047,5.345000000000001
48049,4.984999999999999
48051,5.44
48057,53.99
48059,44.17
48060,4.44
48074,5.79
48081,6.84
48090,14.79
48091,6.130000000000001
48092,4.46
48097,12.45
48107,12.99
48117,12.69
48118,3.89
48124,15.885
48125,5.79
48126,89.49
48131,12.39
48135,42.99
48143,5.3
48150,6.845
48153,4.87
48155,41.17
48166,46.16
48169,4.79
48170,5.745
48173,5.545
48174,4.98
48176,17.99
48179,8.14
48181,9.99
48183,33.34
48184,20.49
48187,10.42
48188,24.99
48189,9.0
48191,19.485
48193,4.17
48195,55.75
48203,11.6
48213,4.65
48214,7.97
48220,5.355
48223,12.59
48226,3.22
48234,14.99
48237,3.99
48246,23.99
48250,38.24
48252,22.03
48255,10.99
48259,13.829999999999998
48262,32.49
48265,52.49
48267,14.46
48269,9.22
48272,8.97
48275,137.99
48282,8.595
48285,4.715
48298,7.995
48299,9.965
48311,5.74
48313,21.99
48315,3.79
48319,2.14
48322,12.99
48323,6.99
48324,10.19
48334,2.14
48335,85.59
48345,22.04
48346,2.01
48347,3.89
48348,1.79
48356,2.58
48359,2.795
48368,4.48
48370,11.44
48374,9.99
48381,3.995
48400,2.905
48402,3.49
48403,14.64
48422,2.79
48431,4.640000000000001
48434,4.59
48438,2.18
48439,2.715
48450,32.81
48467,120.99
48468,10.92
48470,3.885
48477,6.39
48480,8.0
48482,9.99
48497,6.79
48504,9.99
48506,22.0
48508,3.24
48510,4.640000000000001
48514,7.03
48516,0.99
48518,9.865
48521,3.82
48522,5.94
48524,2.19
48540,5.49
48541,1.29
48543,5.49
48552,8.05
48565,4.135
48567,1.0
48568,26.96
48570,106.77
48574,2.59
48585,3.69
48586,4.48
48589,21.0
48593,11.045
48594,5.025
48596,4.395
48607,23.08
48610,4.495
48613,13.275
48614,72.41
48621,24.99
48622,3.44
48623,32.305
48630,11.245
48633,3.39
48650,66.82
48652,7.03
48658,3.12
48660,6.59
48663,8.17
48667,12.52
48668,8.45
48678,2.0
48681,40.38
48682,5.99
48688,4.005
48689,4.885
48690,4.69
48691,101.89
48704,3.99
48705,3.995
48728,4.395
48730,44.49
48738,5.59
48739,5.74
48744,3.49
48746,33.49
48752,6.49
48753,14.99
48757,3.39
48759,8.89
48760,4.745
48766,3.79
48768,20.68
48769,4.29
48771,2.4400000000000004
48772,9.99
48774,5.26
48783,2.89
48797,1.39
48800,4.485
48801,13.485
48804,54.445
48809,9.989999999999998
48810,1.89
48811,85.49
48830,22.495
48835,4.245
48841,18.595
48846,13.085
48849,6.565
48854,5.74
48858,4.855
48861,3.99
48872,8.37
48894,19.22
48895,10.66
48897,9.23
48898,17.99
48905,10.95
48913,4.0
48914,4.390000000000001
48918,17.61
48921,10.52
48930,12.9
48931,12.855
48939,5.74
48943,22.14
48944,6.82
48955,7.08
48957,3.99
48969,6.19
48973,2.19
48976,6.95
48978,13.475
48979,0.99
48987,6.245
48988,9.5
48990,1.94
48991,8.72
48997,28.5
49003,20.84
49011,11.95
49016,9.44
49018,16.49
49024,9.99
49025,14.64
49026,12.39
49027,26.29
49030,59.99
49031,3.39
49035,11.78
49037,29.99
49038,7.72
49042,11.54
49044,8.094999999999999
49049,11.37
49053,27.24
49063,3.99
49065,28.995
49083,37.08
49090,10.52
49092,14.99
49093,16.75
49099,48.99
49107,8.39
49118,23.21
49120,23.265
49121,19.23
49122,32.99
49123,5.99
49124,5.49
49125,15.53
49127,8.49
49128,2.24
49133,4.79
49134,8.24
49139,7.99
49140,14.73
49142,28.79
49143,25.745
49150,9.9
49161,8.29
49163,10.99
49171,11.38
49175,12.89
49177,12.59
49181,9.99
49185,13.34
49188,11.46
49189,8.4
49192,14.86
49195,5.86
49196,12.49
49197,9.99
49200,8.42
49207,6.99
49209,12.99
49210,10.99
49211,15.2
49216,6.49
49221,2.69
49228,14.99
49237,33.82
49238,8.6
49241,23.99
49243,42.88
49244,49.3
49251,28.99
49265,39.295
49269,31.97
49272,15.49
49276,6.08
49277,8.3
49281,9.29
49287,7.09
49295,2.99
49298,2.62
49299,3.89
49302,52.0
49306,9.99
49309,26.61
49323,26.0
49328,29.97
49335,7.405
49351,6.9
49359,20.99
49363,8.69
49365,6.99
49368,29.31
49370,50.58
49378,11.0
49381,27.99
49385,6.3
49392,35.785
49400,39.88
49414,13.24
49422,16.939999999999998
49424,2.4400000000000004
49425,2.575
49441,16.5
49444,2.64
49445,8.3
49448,12.29
49451,5.99
49454,22.66
49455,13.99
49461,5.365
49465,10.485
49471,31.275
49475,1.22
49479,5.99
49482,5.79
49485,4.79
49486,7.890000000000001
49489,9.805
49495,14.99
49498,9.94
49500,25.0
49501,2.47
49514,13.48
49516,6.47
49519,6.99
49527,10.99
49529,22.99
49535,17.49
49537,21.69
49538,13.99
49546,5.79
49552,7.37
49553,19.99
49569,3.19
49580,137.1
49590,6.23
49594,17.05
49604,14.81
49616,2.72
49618,16.95
49619,7.27
49624,4.98
49626,16.99
49628,53.785
49633,1.98
49634,5.94
49637,1.08
49644,6.49
49646,39.99
49653,9.98
49656,9.99
49664,38.99
49668,23.99
49671,12.99
49676,14.49
49682,6.79
49685,9.245
49687,17.29
49690,11.385
49696,4.28
49697,8.99
49701,14.97
49713,2.87
49714,13.99
49722,8.94
49733,14.99
49737,17.55
49743,14.9
49744,11.395
49753,13.4
49758,17.95
49762,9.89
49776,44.88
49779,8.84
49784,7.85
49791,4.82
49793,9.75
49794,2.0
49799,7.25
49800,4.99
49802,12.04
49805,8.99
49808,29.94
49815,9.055
49816,11.489999999999998
49819,8.99
49821,3.505
49822,9.49
49823,10.52
49826,20.89
49829,1.99
49830,8.99
49831,8.7
49833,6.52
49835,5.795
49841,2.39
49845,6.01
49850,62.16
49851,45.99
49855,17.99
49858,17.49
49864,26.88
49865,42.94
49873,1.79
49880,6.75
49888,1.99
49897,15.79
49900,22.045
49901,8.61
49904,10.22
49917,3.625
49919,31.37
49929,6.99
49931,10.94
49932,29.49
49933,4.52
49939,10.79
49950,5.555
49951,14.085
49954,1.14
49959,4.46
49963,101.47
49971,50.71
49978,10.99
49980,8.14
49982,6.05
49983,2.13
49984,2.42
49985,2.555
49990,4.6
50005,9.89
50006,12.88
50011,9.98
50025,10.25
50027,14.36
50030,17.49
50031,25.6
50041,6.335
50042,6.71
50047,26.7
50049,0.98
50052,12.94
50055,11.0
50062,22.99
50068,49.98
50069,53.09
50071,9.945
50072,13.05
50084,3.99
50086,20.24
50096,37.5
50099,19.44
50101,15.0
50102,16.48
50104,25.0
50109,9.77
50115,27.51
50122,15.0
50129,25.95
50130,12.99
50131,17.99
50134,16.88
50137,9.99
50140,9.74
50145,21.99
50146,31.685
50148,8.95
50149,9.89
50152,12.99
50154,45.0
50160,9.78
50162,8.95
50163,9.99
50166,20.99
50168,37.99
50169,37.99
50172,95.49
50173,35.75
50174,54.49
50176,26.89
50177,19.77
50179,6.99
50185,10.92
50190,9.99
50195,29.99
50196,5.675000000000001
50197,9.99
50205,5.085
50207,14.99
50208,8.48
50211,54.99
50213,9.5
50218,19.69
50222,12.75
50223,3.54
50226,17.74
50227,20.99
50231,6.99
50233,7.49
50234,10.985
50240,25.9
50244,12.97
50247,6.02
50252,341.38
50254,102.89
50258,46.99
50266,9.94
50268,46.95
50270,24.99
50278,46.95
50282,47.99
50288,16.25
50294,12.99
50295,20.825000000000003
50297,16.735
50305,79.99
50306,6.59
50307,11.08
50311,21.45
50313,71.245
50315,21.5
50320,14.99
50323,15.01
50325,7.16
50327,60.8
50330,8.040000000000001
50332,26.95
50336,3.39
50339,45.0
50343,3.085
50345,5.71
50346,14.99
50349,81.18
50351,29.99
50353,2.18
50355,1.905
50358,1.935
50363,19.99
50364,27.95
50376,9.99
50380,37.245
50381,16.55
50383,9.99
50398,8.49
50399,55.99
50405,6.2
50407,6.49
50419,17.99
50422,56.99
50427,8.77
50431,34.99
50432,4.92
50434,6.98
50435,12.87
50436,18.99
50437,6.99
50438,14.99
50442,14.99
50443,31.0
50447,6.49
50452,71.0
50453,24.99
50455,18.99
50466,17.99
50473,27.98
50475,31.99
50476,20.575
50483,18.49
50486,20.1
50490,13.47
50495,18.4
50498,32.11
50501,23.99
50504,38.82
50509,11.99
50518,3.94
50527,37.475
50542,26.99
50546,71.49
50548,24.99
50549,14.99
50550,19.28
50554,19.39
50556,19.39
50562,16.99
50563,14.5
50566,6.99
50568,27.49
50569,49.98
50571,44.98
50572,39.99
50578,22.58
50580,4.09
50583,5.945
50590,44.01
50595,12.85
50598,37.85
50600,17.95
50607,48.25
50610,18.95
50620,18.99
50624,28.75
50631,65.94
50633,5.69
50634,5.465
50635,13.95
50643,99.99
50645,7.99
50649,12.145
50651,12.95
50658,14.99
50661,18.99
50662,20.99
50680,432.98
50682,11.78
50690,13.42
50691,214.98
50692,214.98
50695,214.98
50716,432.98
50721,13.34
50723,13.98
50731,36.425
50733,74.99
50736,19.99
50739,22.99
50743,14.99
50745,26.34
50754,11.34
50757,110.99
50758,8.99
50776,3.98
50780,17.16
50783,18.69
50787,24.41
50793,27.49
50804,9.99
50805,5.99
50811,48.5
50814,8.98
50823,8.48
50824,31.130000000000003
50826,22.91
50830,22.98
50834,30.99
50835,20.0
50850,20.84
50852,23.99
50853,10.535
50857,2.99
50863,27.99
50866,22.49
50868,22.49
50869,22.49
50884,14.99
50886,14.99
50890,32.0
50895,7.45
50901,58.61
50903,10.5
50905,38.02
50909,6.085
50914,8.49
50915,6.29
50919,33.99
50928,6.49
50929,6.99
50931,59.99
50934,206.98
50935,382.98
50945,382.98
50948,386.98
50951,390.98
50952,32.76
50953,63.96
50954,9.16
50956,22.0
50957,390.98
50963,390.98
50983,174.98
50988,40.98
50991,11.98
50993,136.98
51002,35.59
51008,9.27
51009,2.9
51016,30.24
51019,2.19
51021,15.99
51025,26.02
51028,23.24
51037,24.99
51040,29.99
51041,24.99
51050,10.15
51054,7.99
51057,45.99
51061,31.495
51065,12.99
51068,6.390000000000001
51070,13.325
51076,30.75
51080,14.75
51081,22.99
51082,24.99
51083,18.49
51088,18.73
51090,277.19
51094,10.78
51101,55.88
51105,41.23
51110,24.95
51112,24.95
51117,3.94
51124,13.33
51125,13.75
51129,4.49
51136,24.99
51142,19.57
51145,14.9
51147,3.685
51152,234.99
51156,24.99
51157,33.98
51158,29.0
51161,12.95
51163,9.0
51171,11.95
51173,12.94
51187,8.89
51191,2.88
51192,4.76
51196,94.99
51200,2.775
51201,39.0
51205,5.745
51211,29.99
51213,261.15
51215,62.85
51222,20.565
51223,27.64
51225,59.98
51229,17.424999999999997
51247,13.98
51249,7.25
51250,7.42
51252,44.92
51256,36.95
51258,8.79
51260,3.29
51273,9.97
51280,14.97
51287,32.99
51288,20.07
51301,37.99
51307,1.0
51309,49.95
51310,14.99
51311,6.99
51314,14.99
51320,15.0
51321,47.99
51330,14.99
51331,17.47
51334,12.99
51355,32.535
51363,18.99
51375,29.99
51379,26.95
51381,26.48
51388,2.745
51390,18.99
51396,29.68
51397,29.69
51398,29.95
51399,29.95
51400,29.95
51415,32.95
51420,24.95
51423,24.8
51432,22.99
51433,4.65
51437,168.47
51438,121.99
51444,49.65
51449,8.99
51451,29.68
51455,29.69
51456,9.405
51462,14.99
51463,29.99
51473,25.8
51476,3.68
51480,22.99
51487,244.98
51489,13.41
51490,23.67
51493,5.79
51504,19.27
51505,28.41
51512,13.48
51514,17.99
51515,17.9
51535,18.89
51537,102.78
51540,78.26
51548,54.99
51554,59.99
51555,57.99
51561,9.19
51562,2.615
51564,45.27
51571,26.62
51578,8.535
51581,33.17
51582,10.49
51587,9.19
51596,16.29
51598,27.95
51601,3.96
51603,8.99
51607,11.165
51608,27.68
51609,11.59
51615,7.98
51618,8.48
51619,34.99
51625,7.98
51627,13.99
51630,15.489999999999998
51634,18.0
51635,4.43
51637,2.48
51640,14.97
51646,12.0
51648,6.99
51649,5.84
51668,42.93
51685,6.245
51688,2.69
51691,3.24
51692,20.8
51701,26.99
51709,11.98
51711,32.95
51713,26.11
51722,26.11
51723,26.98
51725,7.98
51731,19.99
51733,3.29
51737,6.99
51740,6.99
51741,15.315
51748,11.8
51749,6.99
51753,36.99
51763,3.79
51765,3.99
51767,9.99
51778,2.08
51780,14.99
51787,71.99
51789,17.99
51795,13.99
51799,6.49
51815,8.495000000000001
51819,42.0
51828,2.08
51830,1.69
51836,4.89
51837,3.44
51846,20.34
51847,10.44
51850,24.89
51852,46.95
51856,11.59
51858,28.99
51859,5.27
51867,9.4
51874,15.99
51877,12.99
51880,15.74
51882,66.8
51885,21.99
51886,23.99
51887,21.49
51888,8.99
51889,23.94
51896,29.99
51903,14.32
51908,7.49
51909,8.36
51920,29.57
51927,35.95
51937,48.0
51939,52.0
51941,38.0
51951,9.99
51957,4.99
51967,2.48
51971,8.254999999999999
51972,28.99
51974,48.94
51978,12.99
51981,9.99
51983,26.0
51984,25.95
51994,182.69
52000,7.395
52007,12.95
52019,3.62
52026,12.95
52030,3.49
52041,11.99
52043,35.11
52048,38.99
52052,12.99
52053,17.5
52070,35.49
52072,39.99
52078,32.99
52088,43.99
52089,10.97
52096,161.97
52099,59.95
52106,11.49
52108,27.99
52110,56.37
52118,17.99
52126,21.99
52129,34.99
52131,11.99
52135,11.99
52144,4.97
52145,46.9
52148,46.9
52150,19.99
52151,17.99
52156,46.9
52159,46.89
52162,4.99
52170,105.0
52180,21.74
52183,79.99
52188,25.77
52189,15.99
52193,39.95
52196,31.81
52198,36.73
52205,66.4
52209,37.95
52213,19.95
52230,6.41
52233,21.85
52235,6.99
52237,11.67
52241,24.99
52244,11.59
52246,34.88
52247,13.98
52248,14.99
52250,4.72
52251,3.19
52253,10.99
52258,11.99
52262,7.49
52264,49.49
52267,12.48
52276,19.94
52285,33.93
52291,13.99
52295,6.99
52296,6.16
52297,8.685
52300,15.489999999999998
52306,17.99
52308,15.489999999999998
52317,16.99
52319,10.77
52326,1.98
52333,19.99
52337,29.99
52345,97.0
52351,13.99
52353,31.99
52359,19.94
52361,22.18
52364,21.95
52368,28.365
52370,25.89
52371,39.185
52376,23.65
52380,1.84
52386,45.66
52388,28.34
52416,10.0
52418,19.74
52422,9.49
52423,35.99
52430,6.595
52431,16.94
52433,10.31
52437,5.455
52438,2.18
52443,12.82
52444,18.99
52447,2.18
52451,59.11
52457,13.41
52459,60.33
52467,57.99
52471,6.99
52472,5.29
52475,70.99
52481,3.69
52482,45.42
52489,108.99
52492,16.99
52497,8.75
52513,7.43
52514,5.19
52520,9.99
52523,10.0
52530,38.99
52531,20.2
52534,146.45
52535,38.72
52538,29.2
52542,119.69
52546,72.86
52547,158.16
52548,12.99
52551,10.105
52553,7.515000000000001
52554,70.29
52561,22.0
52564,89.97
52570,12.42
52574,24.995
52575,17.99
52577,52.55
52580,78.84
52586,14.99
52594,26.98
52599,28.99
52615,38.94
52616,5.5
52629,13.99
52630,20.69
52636,20.89
52639,14.99
52640,37.94
52642,10.49
52645,30.99
52646,6.105
52649,48.0
52657,22.2
52660,5.74
52662,5.27
52665,27.99
52666,49.99
52673,17.99
52676,19.99
52678,49.99
52686,8.89
52696,6.98
52699,13.48
52704,45.99
52706,45.99
52712,19.99
52713,219.99
52714,15.16
52721,41.99
52724,111.99
52728,19.87
52729,21.99
52730,11.6
52737,41.44
52738,21.99
52744,19.99
52761,5.27
52765,9.99
52769,22.11
52771,71.99
52777,13.095
52778,30.925
52780,37.0
52782,14.38
52785,20.97
52795,22.52
52798,9.79
52800,11.91
52814,24.99
52834,9.29
52836,6.695
52840,3.42
52844,42.99
52845,6.49
52847,9.99
52849,6.79
52851,8.22
52853,34.99
52854,23.5
52856,14.5
52857,24.99
52859,24.99
52863,40.06
52865,9.39
52866,9.99
52867,5.99
52871,13.425
52872,4.58
52877,3.99
52878,109.695
52880,27.465
52881,14.97
52883,74.99
52884,120.175
52894,7.745
52895,4.635
52897,3.96
52898,1.79
52899,6.24
52908,17.39
52915,16.99
52918,20.49
52920,8.65
52928,7.289999999999999
52931,128.77
52932,2.32
52936,70.0
52939,37.85
52946,1.47
52952,19.99
52956,36.45
52966,31.05
52972,28.48
52977,246.1
52979,7.99
52981,3.99
52992,4.99
52993,2.44
52998,22.44
53003,36.955
53004,24.99
53007,6.4
53009,32.49
53012,12.99
53014,8.29
53015,24.99
53016,32.49
53028,5.99
53036,13.91
53038,4.99
53039,12.99
53040,19.99
53047,13.885000000000002
53052,2.98
53058,2.49
53060,24.99
53061,28.49
53062,95.49
53068,35.91
53079,5.640000000000001
53081,6.99
53083,4.83
53084,7.98
53086,4.99
53097,19.99
53099,12.96
53101,11.99
53103,18.24
53105,14.98
53108,14.99
53118,5.29
53119,23.81
53130,61.87
53135,56.49
53143,3.635
53144,14.99
53146,8.0
53153,5.109999999999999
53157,12.99
53158,10.29
53164,19.8
53165,51.86
53171,8.74
53173,1.395
53176,12.99
53177,136.96
53178,11.39
53181,4.59
53182,1.74
53186,23.77
53195,11.27
53199,12.99
53200,8.235
53207,11.99
53208,21.83
53210,28.99
53212,9.6
53219,24.0
53226,13.99
53231,25.14
53233,27.935
53235,12.485
53237,27.435
53243,40.65
53249,4.74
53262,5.815
53265,17.95
53271,5.405
53277,39.99
53278,41.95
53287,23.71
53291,13.58
53294,7.74
53295,9.89
53296,16.655
53297,23.505
53302,9.99
53307,16.48
53314,8.04
53321,19.95
53323,19.95
53324,29.94
53327,16.99
53329,5.37
53338,31.99
53340,19.99
53342,19.99
53344,22.81
53345,28.99
53351,19.99
53356,9.99
53357,16.99
53359,26.99
53362,15.44
53376,5.415
53379,196.99
53381,109.49
53389,40.73
53392,159.96
53395,24.99
53401,31.97
53402,12.1
53403,12.1
53407,12.1
53411,8.99
53412,20.655
53414,6.99
53417,13.36
53419,6.42
53422,9.98
53431,63.0
53432,106.19
53435,28.48
53438,29.99
53443,13.99
53452,24.88
53455,44.58
53460,13.495
53461,25.99
53462,10.99
53464,13.985
53465,29.085
53470,42.95
53473,83.41
53474,26.99
53477,41.1
53481,30.0
53484,24.95
53493,13.95
53499,28.99
53500,14.99
53507,7.43
53510,22.99
53511,33.99
53512,6.62
53514,13.49
53519,105.65
53521,4.29
53526,105.65
53540,10.97
53543,9.23
53550,2.74
53553,19.095
53557,24.99
53558,45.91
53561,4.97
53564,142.05
53567,14.95
53568,105.65
53571,30.58
53573,33.77
53575,141.25
53585,15.475
53587,18.99
53588,72.99
53593,51.99
53594,8.49
53602,6.99
53609,51.99
53620,31.99
53624,11.505
53625,8.24
53628,34.0
53631,24.99
53635,24.99
53637,14.99
53645,28.99
53651,14.99
53656,23.6
53658,51.14
53659,74.0
53663,23.71
53667,26.95
53671,3.97
53672,5.085
53673,18.4
53674,2.83
53680,21.22
53683,3.365
53684,5.59
53688,7.99
53689,54.99
53697,2.99
53701,26.495
53704,27.99
53710,8.935
53712,22.32
53714,7.105
53715,6.49
53718,41.53
53722,42.99
53725,7.5
53727,15.985
53732,26.88
53736,3.31
53738,232.1
53740,10.31
53746,19.95
53754,17.29
53755,38.19
53759,50.53
53772,29.69
53777,15.69
53779,23.26
53781,3.88
53782,16.16
53793,29.97
53795,29.7
53799,7.95
53804,8.95
53809,38.99
53815,12.05
53818,61.37
53823,15.65
53832,9.99
53834,11.1
53838,4.03
53839,20.05
53840,14.29
53842,7.615
53843,12.58
53844,8.49
53847,12.99
53850,3.69
53854,23.745
53856,9.98
53859,16.99
53860,14.99
53862,16.99
53874,8.69
53876,66.49
53877,9.99
53884,17.52
53891,65.27
53898,24.14
53908,10.11
53914,32.99
53923,58.99
53924,18.99
53929,26.47
53931,3.65
53933,33.315
53935,7.99
53936,123.64
53938,47.3
53942,24.45
53943,22.95
53950,15.92
53953,33.66
53956,24.94
53959,10.99
53960,14.57
53962,29.99
53967,24.27
53975,11.945
53976,32.155
53978,64.14
53984,44.95
53985,119.99
53986,32.945
53988,33.09
53989,11.99
53991,11.24
53992,14.99
53993,14.98
53996,39.95
53998,2.19
54011,27.43
54013,26.21
54019,71.49
54030,12.95
54036,12.95
54037,4.48
54045,6.165
54046,9.99
54051,12.95
54052,14.99
54053,12.99
54060,12.72
54062,99.9
54067,14.99
54076,13.89
54079,11.865
54082,1.72
54085,16.335
54089,9.99
54095,14.99
54103,12.99
54105,9.99
54108,12.99
54113,23.99
54116,38.0
54117,9.99
54118,5.86
54120,13.95
54122,9.99
54130,7.95
54132,43.59
54135,33.2
54136,15.96
54140,21.99
54141,12.88
54147,24.99
54151,23.96
54154,14.96
54156,37.55
54160,7.99
54161,7.640000000000001
54163,36.67
54173,11.66
54178,7.255
54185,5.0
54192,39.165
54196,9.24
54200,13.94
54202,19.55
54205,14.0
54207,31.99
54209,2.79
54212,12.98
54215,2.94
54217,0.98
54218,12.29
54230,22.085
54231,26.34
54232,17.99
54233,24.0
54237,37.98
54244,12.88
54248,30.49
54251,10.75
54258,8.05
54259,13.15
54262,26.35
54263,26.99
54269,30.49
54270,39.24
54273,49.99
54274,40.18
54275,23.86
54280,30.49
54286,75.655
54294,14.29
54296,75.8
54298,19.04
54299,6.84
54303,14.18
54304,36.83
54307,10.0
54308,6.84
54311,7.99
54320,38.205
54321,17.59
54323,4.99
54327,18.95
54328,21.87
54329,26.855
54331,22.18
54336,27.99
54345,14.9
54347,19.99
54357,5.39
54358,79.99
54363,23.99
54364,37.99
54370,13.99
54372,5.64
54375,54.93
54383,25.99
54392,7.99
54393,22.99
54394,10.0
54401,34.99
54402,34.99
54403,12.07
54407,22.99
54409,10.99
54417,36.86
54422,21.76
54429,25.49
54430,10.01
54440,14.95
54441,11.99
54467,15.54
54468,5.95
54469,6.9
54475,7.88
54477,11.885
54479,2.14
54480,6.79
54482,17.93
54485,98.0
54496,15.99
54498,29.98
54503,4.79
54506,15.0
